gols_mandante,gols_visitante,att_m,def_v,att_v,def_m,pred_gols_mandante,pred_gols_visitante
1,0,1.6,0.8,0.8,1.4,1.4977725951732745,0.9507915543511488
1,0,1.2,2.0,0.8,1.0,1.6606127862128708,0.9000806780605921
2,0,0.8,1.2,0.8,1.0,1.4319708901530077,0.9000806780605921
4,0,1.4,1.4,0.8,0.8,1.57709236330152,0.8757486985766706
3,1,0.6,1.8,0.8,1.4,1.5078058996460166,0.9507915543511488
4,1,1.6,1.2,1.0,0.8,1.574987883669843,0.9038884228566629
2,1,2.2,1.0,1.0,1.4,1.649562667826072,0.9813425699914471
2,3,0.6,0.6,2.2,0.6,1.2967355790631983,1.063224132867697
3,3,1.4,1.0,1.0,0.8,1.4997739006767061,0.9038884228566629
1,1,0.8,0.6,1.6,0.6,1.3279666969415571,0.9669830368955475
0,1,0.2,1.0,1.0,1.6,1.300203258833205,1.0086083910181172
1,2,0.8,0.4,2.2,1.8,1.2950052088722623,1.2532463691549518
2,0,0.2,1.0,2.2,1.2,1.300203258833205,1.1543317478586315
0,0,1.0,0.6,0.8,1.4,1.3599499980249428,0.9507915543511488
1,0,0.6,1.0,1.4,1.6,1.3635867233315615,1.0744673512113494
2,1,0.8,0.8,1.6,0.8,1.3617671466523178,0.9938498897418983
2,1,2.4,1.2,2.2,1.0,1.732288589638688,1.1231265713770577
1,2,1.4,1.6,1.0,0.8,1.617233754827202,0.9038884228566629
0,1,0.6,1.6,0.2,1.8,1.4703806191126587,0.9134467225437354
3,3,1.4,1.0,1.0,1.2,1.4997739006767061,0.9548138288888375
1,0,1.0,0.8,1.0,2.2,1.3945645117949474,1.0950359862210743
1,0,1.4,1.6,1.2,1.6,1.617233754827202,1.0410171882859462
1,2,1.2,0.6,0.8,1.0,1.3927035982058482,0.9000806780605921
4,1,2.0,1.8,0.4,0.6,1.7811304838319,0.799846991682903
1,0,1.4,1.0,0.6,1.8,1.4997739006767061,0.9730919246602086
1,0,1.4,1.8,2.0,1.0,1.6583968565273248,1.0881615566131775
3,0,1.2,0.8,1.0,1.2,1.4281517822917658,0.9548138288888375
0,1,1.0,0.8,0.6,0.8,1.3945645117949474,0.8484850161426967
3,1,0.4,1.8,0.6,1.0,1.4723453237912276,0.8720594959435266
1,0,2.0,1.6,0.8,0.8,1.7369210083022089,0.8757486985766706
2,2,0.8,1.2,2.6,0.6,1.4319708901530077,1.1326493294718367
1,1,0.4,1.2,1.2,1.2,1.3654087313070071,0.9854940890220514
0,1,0.6,1.2,0.8,1.4,1.3982938018858497,0.9507915543511488
1,1,0.6,1.0,1.6,2.0,1.3635867233315615,1.1714733773439212
3,0,0.6,1.0,1.6,0.4,1.3635867233315615,0.9408424786227716
3,0,1.2,1.4,1.6,0.4,1.540002308545804,0.9408424786227716
1,0,2.2,0.8,0.6,1.6,1.6086188397012193,0.9467862241558722
2,1,0.4,0.6,2.2,2.2,1.266238954546893,1.3238547303129145
0,2,1.6,0.6,2.4,1.8,1.4605963514918463,1.29351592061445
2,3,0.6,1.0,1.2,1.2,1.3635867233315615,0.9854940890220514
1,2,0.8,0.6,1.0,1.6,1.3279666969415571,1.0086083910181172
1,1,1.2,1.4,0.8,1.8,1.540002308545804,1.0043595000543022
0,0,0.6,2.2,0.8,1.0,1.5855384392272514,0.9000806780605921
5,0,2.8,1.0,1.6,0.4,1.7716424998588276,0.9408424786227716
1,0,0.2,1.2,0.2,1.0,1.333297051746216,0.8186070280163017
3,0,1.6,1.0,1.6,2.2,1.5358950777610574,1.2040218312894648
1,0,1.0,0.8,1.2,1.0,1.3945645117949474,0.9588531194511033
0,1,1.6,0.4,1.8,1.2,1.424342860101864,1.0835775378341967
0,1,0.6,1.8,1.0,1.6,1.5078058996460166,1.0086083910181172
0,1,1.2,0.4,1.2,1.0,1.3581352742094321,0.9588531194511033
3,0,1.4,1.4,2.0,1.6,1.57709236330152,1.181406058015203
0,1,1.0,2.0,1.4,1.8,1.6215584983335367,1.1043205700494807
1,0,1.2,1.8,1.8,0.8,1.6193946828774957,1.0257844640307225
1,0,1.2,0.8,1.4,0.4,1.4281517822917658,0.911552305997618
2,2,0.2,0.8,0.6,1.4,1.2679308876190833,0.9211916485324309
5,2,1.6,1.4,0.6,1.6,1.6150757103296878,0.9467862241558722
1,1,1.6,0.4,1.2,2.0,1.424342860101864,1.0996684793738303
1,1,0.8,0.8,0.4,2.0,1.3617671466523178,0.9689926513223409
1,1,1.0,1.0,0.6,1.6,1.4300600613127912,0.9467862241558722
1,1,1.8,0.4,3.4,0.4,1.4586473246983984,1.2506472349093583
0,1,0.8,1.6,2.0,1.6,1.5057938762045455,1.181406058015203
2,1,1.2,1.4,0.8,1.4,1.540002308545804,0.9507915543511488
1,0,0.8,1.6,0.8,1.8,1.5057938762045455,1.0043595000543022
0,1,1.0,0.6,2.8,0.8,1.3599499980249428,1.201524784857759
0,0,0.6,2.0,1.0,1.2,1.5461837577669695,0.9548138288888375
0,0,0.4,0.8,1.0,0.8,1.2984682613537126,0.9038884228566629
1,1,2.0,0.6,1.8,1.6,1.531798801079837,1.1446266946617105
0,1,1.2,0.0,1.2,1.4,1.291551392452136,1.0128752566955892
1,1,1.4,1.8,0.8,0.4,1.6583968565273248,0.8290402652592918
1,0,0.8,1.6,0.8,0.8,1.5057938762045455,0.8757486985766706
4,0,1.6,1.0,0.6,1.0,1.5358950777610574,0.8720594959435266
1,1,0.4,1.4,0.6,1.8,1.4001621850370347,0.9730919246602086
2,0,1.4,1.8,0.8,0.6,1.6583968565273248,0.8520744881572753
1,0,1.0,1.6,1.8,1.6,1.542060040878017,1.1446266946617105
1,1,2.6,1.0,0.6,0.4,1.7299770154164593,0.8032307030484174
2,2,0.6,0.6,2.2,0.6,1.2967355790631983,1.063224132867697
0,2,1.0,1.6,0.8,1.6,1.542060040878017,0.9772085397620984
2,2,0.6,0.6,1.6,1.4,1.2967355790631983,1.079012829816599
1,3,1.4,1.0,0.6,0.0,1.4997739006767061,0.7603900481975627
1,1,0.4,1.0,0.6,0.6,1.3315178937503573,0.8255478278345513
1,2,1.0,1.0,1.0,0.8,1.4300600613127912,0.9038884228566629
2,1,0.6,0.8,0.8,0.8,1.3297411098714822,0.8757486985766706
1,0,2.0,0.6,0.6,1.0,1.531798801079837,0.8720594959435266
1,1,1.2,0.4,2.0,1.2,1.3581352742094321,1.1183952580320164
1,1,0.6,1.6,1.0,1.0,1.4703806191126587,0.9290022421480278
0,0,1.2,0.4,1.2,1.0,1.3581352742094321,0.9588531194511033
2,1,1.6,1.8,0.6,0.8,1.6983383747146503,0.8484850161426967
2,1,1.4,0.6,1.4,1.4,1.42624604968744,1.0454211577055068
2,0,0.8,1.2,0.8,2.0,1.4319708901530077,1.032264828134745
1,1,0.8,1.0,0.8,1.0,1.396427911914124,0.9000806780605921
1,1,1.2,1.8,0.8,1.0,1.6193946828774957,0.9000806780605921
1,0,0.6,0.6,1.0,1.0,1.2967355790631983,0.9290022421480278
2,0,1.0,1.6,1.0,0.8,1.542060040878017,0.9038884228566629
1,0,1.4,1.0,0.6,1.0,1.4997739006767061,0.8720594959435266
1,0,1.0,1.0,0.8,0.4,1.4300600613127912,0.8290402652592918
1,1,0.8,0.8,1.4,1.6,1.3617671466523178,1.0744673512113494
1,2,1.8,1.6,1.6,0.6,1.6960721038224367,0.9669830368955475
0,2,0.8,0.8,1.0,0.8,1.3617671466523178,0.9038884228566629
1,1,0.8,1.0,1.0,2.0,1.396427911914124,1.0654337585537748
2,2,0.6,0.6,0.6,1.4,1.2967355790631983,0.9211916485324309
1,2,0.4,0.4,2.2,1.4,1.2348096120119494,1.1864039352934341
4,0,0.8,0.8,0.6,0.8,1.3617671466523178,0.8484850161426967
2,0,0.6,0.8,1.0,1.0,1.3297411098714822,0.9290022421480278
0,1,1.4,0.8,1.4,0.8,1.4625479825511625,0.9629094980233589
2,1,0.8,0.4,1.0,1.0,1.2950052088722623,0.9290022421480278
4,0,2.0,2.0,1.0,1.2,1.8264652136001363,0.9548138288888375
1,0,1.0,1.0,0.8,1.8,1.4300600613127912,1.0043595000543022
0,1,0.8,1.0,1.4,0.8,1.396427911914124,0.9629094980233589
0,0,2.0,1.2,1.0,0.6,1.6517667933762483,0.8794535081909113
2,1,0.8,1.8,0.6,1.0,1.544120522727115,0.8720594959435266
3,2,1.0,1.0,1.0,1.2,1.4300600613127912,0.9548138288888375
2,0,0.8,0.8,1.8,0.8,1.3617671466523178,1.0257844640307225
1,0,1.8,1.0,0.8,0.6,1.5728862122659037,0.8520744881572753
4,1,1.2,1.0,0.8,1.4,1.4645022213561352,0.9507915543511488
2,0,1.2,1.0,1.0,1.0,1.4645022213561352,0.9290022421480278
2,0,0.8,2.4,0.6,1.0,1.665053532235067,0.8720594959435266
0,1,1.2,1.6,1.4,1.0,1.579199654913255,0.9896631708393812
1,2,0.6,2.0,0.6,1.4,1.5461837577669695,0.9211916485324309
1,2,0.6,0.6,1.0,1.0,1.2967355790631983,0.9290022421480278
1,3,1.2,0.8,1.4,0.4,1.4281517822917658,0.911552305997618
2,2,0.6,1.0,1.4,2.0,1.3635867233315615,1.1350032367754355
1,2,0.8,0.6,1.0,1.2,1.3279666969415571,0.9548138288888375
0,0,1.8,0.6,1.2,1.6,1.4957739602215283,1.0410171882859462
1,1,0.8,1.0,0.8,1.4,1.396427911914124,0.9507915543511488
1,1,1.2,1.6,1.4,1.0,1.579199654913255,0.9896631708393812
2,1,1.0,1.4,1.0,1.6,1.5037845376168277,1.0086083910181172
3,2,0.8,1.0,1.6,1.8,1.396427911914124,1.1398048093163187
1,2,0.8,0.8,1.4,1.6,1.3617671466523178,1.0744673512113494
4,0,1.8,0.8,0.8,0.8,1.5338455719852668,0.8757486985766706
1,2,1.2,0.6,1.6,0.6,1.3927035982058482,0.9669830368955475
2,0,1.4,1.8,0.8,1.2,1.6583968565273248,0.9250887021981548
1,2,1.0,1.4,1.6,1.6,1.5037845376168277,1.1089923411543336
0,1,2.0,0.8,1.2,0.6,1.5707873453423902,0.907712276120325
2,1,1.4,1.2,1.2,1.0,1.5379473220615085,0.9588531194511033
0,0,1.0,1.4,0.8,0.8,1.5037845376168277,0.8757486985766706
2,1,0.6,1.4,1.0,1.6,1.4338842722194525,1.0086083910181172
0,2,2.0,1.0,1.0,1.4,1.6107682566068247,0.9813425699914471
4,2,0.8,1.0,0.6,0.2,1.396427911914124,0.7815168795392383
1,1,1.4,0.4,2.2,1.8,1.390845167828789,1.2532463691549518
4,1,0.8,2.2,0.8,1.2,1.6237252050534414,0.9250887021981548
0,1,1.4,0.6,1.4,0.8,1.42624604968744,0.9629094980233589
1,0,1.8,0.6,0.8,1.4,1.4957739602215283,0.9507915543511488
1,1,0.4,1.8,1.2,1.2,1.4723453237912276,0.9854940890220514
1,1,0.8,1.6,1.6,2.6,1.5057938762045455,1.2718568638881085
0,0,2.0,0.6,1.8,0.4,1.531798801079837,0.9710738086634312
1,0,1.2,1.4,1.0,1.4,1.540002308545804,0.9813425699914471
1,2,1.4,0.8,1.6,1.0,1.4625479825511625,1.0214632166775823
0,3,0.6,1.6,1.6,2.0,1.4703806191126587,1.1714733773439212
0,2,1.0,1.0,1.4,1.6,1.4300600613127912,1.0744673512113494
3,1,1.6,1.6,0.6,0.4,1.6561838837890046,0.8032307030484174
4,2,0.8,1.0,1.0,1.8,1.396427911914124,1.036631771146972
0,1,1.8,1.0,1.6,0.8,1.5728862122659037,0.9938498897418983
3,0,1.8,2.6,0.4,0.4,1.923192044965554,0.7782246404134153
1,1,0.8,0.4,1.2,1.8,1.2950052088722623,1.0699410210121056
1,0,1.6,1.0,0.6,1.4,1.5358950777610574,0.9211916485324309
1,2,0.8,0.6,1.8,2.6,1.3279666969415571,1.31272441131535
2,2,1.8,1.0,1.0,1.4,1.5728862122659037,0.9813425699914471
1,2,1.0,1.6,0.8,1.6,1.542060040878017,0.9772085397620984
1,2,1.4,1.0,1.8,1.4,1.4997739006767061,1.113683875945428
0,0,1.8,0.6,0.8,0.8,1.4957739602215283,0.8757486985766706
3,2,1.8,1.0,1.4,0.6,1.5728862122659037,0.936879060172764
1,3,1.4,0.4,2.2,1.4,1.390845167828789,1.1864039352934341
2,2,1.0,1.4,1.4,1.6,1.5037845376168277,1.0744673512113494
2,1,1.2,2.2,1.6,1.4,1.7028800050359831,1.079012829816599
0,2,1.8,1.8,1.4,0.8,1.7392418610031752,0.9629094980233589
2,1,1.4,1.0,0.6,0.6,1.4997739006767061,0.8255478278345513
3,1,1.2,2.0,0.8,0.4,1.6606127862128708,0.8290402652592918
1,0,0.8,2.4,0.4,1.8,1.665053532235067,0.942797766922813
2,1,1.4,1.0,1.6,0.8,1.4997739006767061,0.9938498897418983
1,0,0.8,2.2,1.0,0.4,1.6237252050534414,0.8556791452477224
0,0,1.4,1.0,1.4,1.8,1.4997739006767061,1.1043205700494807
0,1,0.6,1.4,1.8,1.0,1.4338842722194525,1.054285067656268
0,2,1.4,1.4,1.0,1.0,1.57709236330152,0.9290022421480278
1,2,0.2,1.8,1.6,2.2,1.4377187096819448,1.2040218312894648
0,1,1.0,1.8,1.0,2.0,1.5813097622623815,1.0654337585537748
1,0,1.4,0.8,1.6,1.6,1.4625479825511625,1.1089923411543336
2,2,1.4,0.4,0.6,0.8,1.390845167828789,0.8484850161426967
3,2,1.2,1.6,1.4,2.0,1.579199654913255,1.1350032367754355
2,3,1.4,1.4,1.8,1.2,1.57709236330152,1.0835775378341967
4,0,2.2,0.6,1.6,0.4,1.5686912791569898,0.9408424786227716
1,2,1.6,1.0,1.0,0.8,1.5358950777610574,0.9038884228566629
1,0,1.6,1.8,0.6,2.0,1.6983383747146503,1.00012850808338
1,1,2.2,2.2,0.2,1.4,1.918062836049288,0.8647276489119325
3,1,1.6,1.0,1.8,0.8,1.5358950777610574,1.0257844640307225
1,4,1.6,1.2,1.4,1.8,1.574987883669843,1.1043205700494807
1,1,1.2,0.4,2.2,1.0,1.3581352742094321,1.1231265713770577
1,0,1.0,1.0,0.4,0.8,1.4300600613127912,0.822070102746083
1,0,0.8,1.2,1.8,1.6,1.4319708901530077,1.1446266946617105
2,0,1.6,2.2,1.6,1.0,1.7858935135861915,1.0214632166775823
1,1,1.4,1.4,1.2,1.2,1.57709236330152,0.9854940890220514
0,2,0.6,1.2,1.0,0.6,1.3982938018858497,0.8794535081909113
2,0,0.4,1.2,0.4,2.0,1.3654087313070071,0.9689926513223409
3,0,2.2,1.2,1.4,0.6,1.691548630370927,0.936879060172764
0,1,2.0,0.6,1.2,1.6,1.531798801079837,1.0410171882859462
2,2,1.0,0.6,0.8,1.4,1.3599499980249428,0.9507915543511488
6,0,1.2,2.2,1.6,1.4,1.7028800050359831,1.079012829816599
1,1,1.2,2.2,1.4,1.4,1.7028800050359831,1.0454211577055068
2,2,0.4,1.2,1.4,1.2,1.3654087313070071,1.017160173127816
2,1,2.2,1.4,1.8,0.4,1.7346032525582447,0.9710738086634312
3,0,1.2,1.4,1.6,1.2,1.540002308545804,1.0498437578901176
3,0,0.6,0.8,1.2,1.0,1.3297411098714822,0.9588531194511033
0,2,1.2,1.2,2.0,2.0,1.5017778803001816,1.24796690963354
4,1,0.2,1.4,0.6,1.4,1.3672331738273231,0.9211916485324309
2,1,1.0,1.2,1.2,1.2,1.4664590713912027,0.9854940890220514
3,0,1.4,1.0,1.8,2.4,1.4997739006767061,1.2772373886264599
3,0,1.2,0.6,2.6,0.6,1.3927035982058482,1.1326493294718367
0,4,1.0,1.6,1.4,1.6,1.542060040878017,1.0744673512113494
1,2,1.6,1.4,0.8,1.6,1.6150757103296878,0.9772085397620984
1,1,1.8,1.4,1.2,1.4,1.6539738640521455,1.0128752566955892
0,1,1.0,0.8,1.2,1.0,1.3945645117949474,0.9588531194511033
0,1,1.6,0.6,2.2,3.0,1.4605963514918463,1.4772298833772912
2,0,1.6,2.0,0.6,1.6,1.7415658147992594,0.9467862241558722
2,1,2.0,1.0,1.2,1.2,1.6107682566068247,0.9854940890220514
2,1,1.4,1.4,1.8,1.2,1.57709236330152,1.0835775378341967
2,1,0.8,1.6,1.8,2.8,1.5057938762045455,1.3491974126410513
1,1,2.4,0.4,1.6,1.2,1.5665980099723844,1.0498437578901176
0,3,1.8,0.2,2.0,1.2,1.4224422101416205,1.1183952580320164
1,0,2.2,2.2,1.2,1.8,1.918062836049288,1.0699410210121056
3,0,1.4,1.4,1.2,1.8,1.57709236330152,1.0699410210121056
2,1,1.0,2.0,0.2,0.8,1.6215584983335367,0.7964775346313256
1,2,1.4,1.8,0.6,0.8,1.6583968565273248,0.8484850161426967
2,0,2.2,1.0,1.8,0.2,1.649562667826072,0.9448226641097187
3,0,1.6,1.4,1.4,1.6,1.6150757103296878,1.0744673512113494
1,1,1.2,2.6,1.0,1.4,1.7906692804491036,0.9813425699914471
1,0,0.2,1.4,2.0,1.6,1.3672331738273231,1.181406058015203
0,0,0.8,1.2,1.4,1.8,1.4319708901530077,1.1043205700494807
2,1,1.4,1.4,1.4,0.4,1.57709236330152,0.911552305997618
2,2,1.0,1.2,1.8,1.6,1.4664590713912027,1.1446266946617105
0,3,1.0,1.2,2.0,1.4,1.4664590713912027,1.1494689787438808
3,1,0.6,1.0,1.4,2.4,1.3635867233315615,1.198949736386469
1,2,1.4,1.2,1.4,1.8,1.5379473220615085,1.1043205700494807
1,1,0.8,1.2,1.8,2.0,1.4319708901530077,1.2091153834278427
2,1,1.4,1.4,1.2,1.6,1.57709236330152,1.0410171882859462
3,2,0.2,2.0,1.2,1.4,1.4743126536842641,1.0128752566955892
4,2,2.6,0.2,2.4,0.4,1.5645075340562427,1.0677220476187472
0,3,0.8,1.4,0.4,2.6,1.4684185361454585,1.0520255760619321
1,0,1.8,2.0,0.8,0.4,1.7835104086957343,0.8290402652592918
2,1,1.0,1.0,1.2,0.8,1.4300600613127912,0.9329323381264233
1,2,1.0,1.0,1.8,1.6,1.4300600613127912,1.1446266946617105
2,3,1.4,1.0,1.8,1.4,1.4997739006767061,1.113683875945428
0,1,1.4,1.8,1.4,1.4,1.6583968565273248,1.0454211577055068
2,1,1.0,1.6,0.6,1.2,1.542060040878017,0.8962889738731465
2,0,2.0,0.6,1.4,1.4,1.531798801079837,1.0454211577055068
2,0,1.8,0.4,1.6,0.8,1.4586473246983984,0.9938498897418983
3,1,1.2,2.2,0.8,1.2,1.7028800050359831,0.9250887021981548
1,1,2.2,1.2,1.4,0.8,1.691548630370927,0.9629094980233589
2,1,1.4,1.8,1.8,1.0,1.6583968565273248,1.054285067656268
1,2,0.8,1.8,1.0,2.4,1.544120522727115,1.125460688186594
3,3,1.6,2.4,0.6,1.2,1.8313494757227182,0.8962889738731465
0,5,0.6,1.6,1.6,2.2,1.4703806191126587,1.2040218312894648
1,1,1.2,0.6,3.2,1.8,1.3927035982058482,1.467956112491456
3,0,0.8,1.4,1.4,1.4,1.4684185361454585,1.0454211577055068
2,0,1.6,2.6,0.6,1.8,1.877962418652354,0.9730919246602086
4,1,2.2,1.6,2.0,1.4,1.7787537347512459,1.1494689787438808
2,2,1.2,2.4,0.8,1.8,1.7462230422569018,1.0043595000543022
0,2,1.4,1.0,1.6,0.8,1.4997739006767061,0.9938498897418983
0,2,1.4,1.0,1.8,1.0,1.4997739006767061,1.054285067656268
0,4,1.4,1.0,0.8,1.4,1.4997739006767061,0.9507915543511488
3,0,1.8,1.6,1.0,1.4,1.6960721038224367,0.9813425699914471
0,0,2.2,0.6,2.2,0.8,1.5686912791569898,1.0927649678467195
1,1,0.6,1.4,1.6,2.4,1.4338842722194525,1.2374746180817755
2,0,2.0,2.0,1.0,1.0,1.8264652136001363,0.9290022421480278
1,1,3.0,2.0,1.6,1.0,2.057264773315146,1.0214632166775823
2,3,1.2,1.4,1.8,1.6,1.540002308545804,1.1446266946617105
0,0,1.4,0.8,1.8,1.8,1.4625479825511625,1.1764292349298526
2,0,1.4,1.2,0.8,1.0,1.5379473220615085,0.9000806780605921
0,1,1.2,1.0,1.4,1.2,1.4645022213561352,1.017160173127816
1,1,1.0,0.6,1.4,2.0,1.3599499980249428,1.1350032367754355
2,1,0.6,0.8,2.4,2.2,1.3297411098714822,1.3663930831055764
3,2,1.4,2.2,0.6,1.0,1.7438928738341077,0.8720594959435266
0,4,1.0,1.0,1.4,2.6,1.4300600613127912,1.2322615990651375
1,0,2.2,1.0,1.8,1.0,1.649562667826072,1.054285067656268
2,0,1.4,1.4,1.6,2.0,1.57709236330152,1.1714733773439212
1,1,1.4,2.0,1.0,1.8,1.700607673770434,1.036631771146972
2,1,1.0,0.6,1.6,2.8,1.3599499980249428,1.3071943929862473
1,2,1.0,0.6,1.6,2.2,1.3599499980249428,1.2040218312894648
4,2,1.4,1.2,0.8,0.4,1.5379473220615085,0.8290402652592918
0,0,1.6,1.0,2.8,0.8,1.5358950777610574,1.201524784857759
1,0,1.8,2.0,0.8,1.8,1.7835104086957343,1.0043595000543022
3,1,1.2,1.4,0.6,1.8,1.540002308545804,0.9730919246602086
0,1,2.0,2.0,0.8,0.6,1.8264652136001363,0.8520744881572753
2,0,1.2,1.6,0.8,1.0,1.579199654913255,0.9000806780605921
1,1,0.8,2.0,1.2,1.8,1.583422689111253,1.0699410210121056
1,1,1.8,0.8,1.8,1.4,1.5338455719852668,1.113683875945428
1,2,1.6,1.8,1.8,1.4,1.6983383747146503,1.113683875945428
2,0,0.6,1.2,1.4,1.6,1.3982938018858497,1.0744673512113494
2,0,0.4,1.6,1.4,1.8,1.4358002109237153,1.1043205700494807
2,1,1.6,2.0,0.6,0.8,1.7415658147992594,0.8484850161426967
1,1,2.0,0.6,2.4,0.8,1.531798801079837,1.12787790029871
2,0,2.0,2.4,1.4,0.8,1.9206257282547425,0.9629094980233589
2,0,1.6,0.8,1.6,1.8,1.4977725951732745,1.1398048093163187
1,0,1.6,0.4,1.8,1.4,1.424342860101864,1.113683875945428
0,0,0.8,2.0,1.2,0.6,1.583422689111253,0.907712276120325
2,0,1.0,1.2,0.8,2.2,1.4664590713912027,1.0609454835110768
0,1,1.4,0.8,1.8,1.0,1.4625479825511625,1.054285067656268
2,1,1.0,1.2,2.0,0.8,1.4664590713912027,1.0587451661538752
2,1,1.8,0.8,1.8,1.8,1.5338455719852668,1.1764292349298526
1,1,1.0,1.8,0.6,0.8,1.5813097622623815,0.8484850161426967
0,1,0.8,1.6,0.8,2.2,1.5057938762045455,1.0609454835110768
3,1,2.2,2.0,1.2,0.6,1.8704545598536548,0.907712276120325
1,4,0.8,1.0,1.6,1.8,1.396427911914124,1.1398048093163187
0,0,1.2,0.6,1.0,2.0,1.3927035982058482,1.0654337585537748
1,1,0.6,1.4,0.6,1.4,1.4338842722194525,0.9211916485324309
1,1,2.0,1.0,1.6,0.4,1.6107682566068247,0.9408424786227716
2,2,0.6,1.0,1.0,1.8,1.3635867233315615,1.036631771146972
2,0,1.4,0.4,0.6,0.6,1.390845167828789,0.8255478278345513
3,0,2.2,1.4,1.6,0.8,1.7346032525582447,0.9938498897418983
2,1,0.8,2.4,0.8,1.6,1.665053532235067,0.9772085397620984
0,2,1.6,0.8,1.8,1.2,1.4977725951732745,1.0835775378341967
2,2,0.8,0.8,1.2,1.4,1.3617671466523178,1.0128752566955892
2,2,1.2,1.2,1.4,1.8,1.5017778803001816,1.1043205700494807
1,0,1.0,0.6,1.4,1.6,1.3599499980249428,1.0744673512113494
1,1,1.2,0.6,1.4,1.2,1.3927035982058482,1.017160173127816
2,1,1.6,1.6,1.4,1.6,1.6561838837890046,1.0744673512113494
0,1,1.4,0.8,0.6,1.0,1.4625479825511625,0.8720594959435266
0,2,0.4,1.0,0.8,0.6,1.3315178937503573,0.8520744881572753
4,0,1.4,0.8,2.4,0.8,1.4625479825511625,1.12787790029871
0,1,0.8,1.4,1.2,2.6,1.4684185361454585,1.1938990083275258
0,1,1.0,1.4,1.2,1.8,1.5037845376168277,1.0699410210121056
3,1,1.4,1.8,1.2,1.2,1.6583968565273248,0.9854940890220514
0,1,0.8,0.6,1.2,0.8,1.3279666969415571,0.9329323381264233
1,0,1.0,0.8,1.0,1.6,1.3945645117949474,1.0086083910181172
2,1,1.0,1.0,0.8,1.4,1.4300600613127912,0.9507915543511488
2,1,0.8,0.8,1.2,0.8,1.3617671466523178,0.9329323381264233
2,0,2.0,1.2,1.0,0.6,1.6517667933762483,0.8794535081909113
1,0,0.6,1.6,1.8,1.2,1.4703806191126587,1.0835775378341967
5,1,2.0,1.4,0.6,1.4,1.6938088570529968,0.9211916485324309
0,1,1.2,0.2,1.2,0.6,1.3244249712775562,0.907712276120325
1,2,1.4,1.0,1.4,1.6,1.4997739006767061,1.0744673512113494
2,3,0.2,1.2,1.8,1.0,1.333297051746216,1.054285067656268
1,0,0.8,0.6,0.8,2.6,1.3279666969415571,1.1207195420780058
1,0,1.0,1.4,1.4,1.4,1.5037845376168277,1.0454211577055068
2,0,2.2,0.6,1.0,1.6,1.5686912791569898,1.0086083910181172
1,2,0.8,1.4,2.4,1.2,1.4684185361454585,1.1914229558332212
2,0,1.2,1.8,0.6,0.2,1.6193946828774957,0.7815168795392383
0,0,1.6,1.0,0.8,0.6,1.5358950777610574,0.8520744881572753
3,0,0.6,1.6,0.6,0.8,1.4703806191126587,0.8484850161426967
0,1,1.0,0.6,2.0,0.8,1.3599499980249428,1.0587451661538752
2,2,1.2,0.8,1.2,1.2,1.4281517822917658,0.9854940890220514
2,2,1.0,1.8,1.2,1.0,1.5813097622623815,0.9588531194511033
1,2,0.8,2.0,0.6,1.4,1.583422689111253,0.9211916485324309
0,1,0.6,0.8,0.6,1.8,1.3297411098714822,0.9730919246602086
3,1,0.8,1.8,1.6,2.0,1.544120522727115,1.1714733773439212
0,1,1.2,1.0,0.6,1.2,1.4645022213561352,0.8962889738731465
1,1,1.0,1.2,1.0,0.6,1.4664590713912027,0.8794535081909113
2,0,1.4,0.6,1.2,1.2,1.42624604968744,0.9854940890220514
0,0,1.8,1.2,0.8,0.6,1.612920545537126,0.8520744881572753
1,0,0.6,1.2,1.4,1.0,1.3982938018858497,0.9896631708393812
1,1,1.4,1.4,2.4,1.0,1.57709236330152,1.1592150886668342
0,2,2.4,0.2,1.2,1.4,1.5277134492872317,1.0128752566955892
4,3,0.6,1.4,0.8,1.8,1.4338842722194525,1.0043595000543022
0,0,1.0,1.0,1.0,0.8,1.4300600613127912,0.9038884228566629
2,0,1.2,1.4,1.2,1.4,1.540002308545804,1.0128752566955892
0,0,1.4,1.4,1.8,1.0,1.57709236330152,1.054285067656268
2,0,1.6,0.2,1.6,0.0,1.3889892173501595,0.8906622405632322
0,0,0.8,1.6,1.2,0.6,1.5057938762045455,0.907712276120325
4,1,0.6,2.2,1.2,0.8,1.5855384392272514,0.9329323381264233
0,1,0.8,0.8,1.0,1.0,1.3617671466523178,0.9290022421480278
0,0,1.4,1.4,1.0,2.0,1.57709236330152,1.0654337585537748
0,0,0.8,0.6,0.8,1.4,1.3279666969415571,0.9507915543511488
2,1,1.0,0.6,1.4,0.6,1.3599499980249428,0.936879060172764
3,1,0.6,0.8,0.8,1.0,1.3297411098714822,0.9000806780605921
1,1,1.2,2.4,1.4,1.4,1.7462230422569018,1.0454211577055068
1,0,2.0,1.2,0.8,1.6,1.6517667933762483,0.9772085397620984
0,0,1.4,0.6,0.6,0.4,1.42624604968744,0.8032307030484174
0,1,0.4,1.6,1.0,0.2,1.4358002109237153,0.8325474772600828
0,2,0.4,1.0,1.2,1.2,1.3315178937503573,0.9854940890220514
2,2,1.4,0.0,1.6,3.0,1.322657652228529,1.343513747160947
2,0,1.2,0.6,1.0,1.6,1.3927035982058482,1.0086083910181172
1,0,0.8,3.0,1.8,0.8,1.7954578184817165,1.0257844640307225
